"","ID","effect_size","P_value"
"543","Prot542",-0.468767287343091,0.138511435594899
"544","Prot543",-0.150725145879679,0.666797775450427
"545","Prot544",-0.230466650974073,0.469886167321755
"546","Prot545",0.0518391710644543,0.883683904158074
"547","Prot546",0.308981127254125,0.383379782625002
"548","Prot547",-0.50832583851999,0.204644668084741
"549","Prot548",-0.385634241815641,0.240084310512457
"550","Prot549",-0.335214197165495,0.347518427528823
"551","Prot550",-0.188670972300631,0.560953980059479
"552","Prot551",0.161195727109277,0.605214907562168
"553","Prot552",-0.53832690456349,0.118957931797727
"554","Prot553",-0.362518067938769,0.276429062265578
"555","Prot554",0.142220960813194,0.650553663743011
"556","Prot555",0.429253522893656,0.180055637139507
"557","Prot556",-0.291811371795074,0.384160835495921
"558","Prot557",-0.164516230811767,0.607613713983247
"559","Prot558",0.0401986422292211,0.896700785826655
"560","Prot559",-0.202785000279921,0.638948126332463
"561","Prot560",-0.343640308568435,0.291105507193255
"562","Prot561",-0.478577240202387,0.133218767596252
"563","Prot562",-0.627240346020542,0.0543961599875878
"564","Prot563",0.362666774334166,0.268484331769932
"565","Prot564",-0.326940157747195,0.283683205332442
"566","Prot565",-0.580702170701503,0.062735058869684
"567","Prot566",0.0702655045761631,0.815403630753247
"568","Prot567",-0.233210124234127,0.489269849722488
"569","Prot568",-0.225914557949942,0.525521326373157
"570","Prot569",-0.360086303215894,0.24868592170358
"571","Prot570",-0.279656982124486,0.349932294401177
"572","Prot571",-0.0126869514778107,0.967448939205169
"573","Prot572",-0.075003502038939,0.832006427096513
"574","Prot573",-0.556777559431694,0.0661849172064564
"575","Prot574",-0.51479494353622,0.105094945389429
"576","Prot575",-0.968683265721143,0.00296101486156682
"577","Prot576",-0.051138986535495,0.881295043523695
"578","Prot577",-0.543603634997417,0.0705473452880124
"579","Prot578",-0.379997653518455,0.265666871248312
"580","Prot579",-0.443400507148073,0.187757042857502
"581","Prot580",-0.375112427742302,0.240298361864418
"582","Prot581",-0.691883702553184,0.0533241550967658
"583","Prot582",-0.136308672665564,0.679416197933274
"584","Prot583",-0.64069220518185,0.0461438434545705
"585","Prot584",-0.312422486992595,0.319519383458689
"586","Prot585",-0.249754261998469,0.441151164792178
"587","Prot586",-0.372996639905782,0.267431765315902
"588","Prot587",0.168029431259335,0.640635428876444
"589","Prot588",-0.396648536856837,0.207928397877051
"590","Prot589",-0.253177846685624,0.421298404319676
"591","Prot590",0.248245155136537,0.428710079937692
"592","Prot591",-0.325301295823397,0.299030493707442
"593","Prot592",0.117108098903078,0.742785962525325
"594","Prot593",0.285549821243421,0.37316000995843
"595","Prot594",-0.0514932702804138,0.880431467329166
"596","Prot595",-0.361485561616043,0.244356520467796
"597","Prot596",-0.243023646134855,0.448960523187183
"598","Prot597",-0.201874967531435,0.538232579692032
"599","Prot598",0.179910886289495,0.626604010750985
"600","Prot599",-0.0827564193518242,0.795047859547588
"601","Prot600",-0.596117557630915,0.0748090851772817
"602","Prot601",-0.362651389900812,0.291443018109914
"603","Prot602",-0.438398161089086,0.164221061448665
"604","Prot603",-0.538586558649541,0.0955677990821736
"605","Prot604",-0.454613106208718,0.230650728959851
"606","Prot605",-0.305481926786644,0.325024932602017
"607","Prot606",-0.389649941433898,0.234511079522911
"608","Prot607",-0.440466541503323,0.134368137150402
"609","Prot608",-0.165244135408741,0.610385280179921
"610","Prot609",-0.239623238763436,0.44970856609009
"611","Prot610",-0.311783498474163,0.352381426307579
"612","Prot611",-0.372072832241734,0.231502691677991
"613","Prot612",0.240334919125157,0.442753597704131
"614","Prot613",-0.524339875159317,0.111197611177901
"615","Prot614",-0.0715040222592158,0.811906945388965
"616","Prot615",0.011680064312241,0.969772365267315
"617","Prot616",-0.283218888109459,0.395838440665481
"618","Prot617",-0.00428804167891883,0.989303119497319
"619","Prot618",-0.438793234571307,0.177487624695745
"620","Prot619",0.286106431560466,0.379386484692242
"621","Prot620",-0.297336194040586,0.370469834663709
"622","Prot621",0.0974167350579087,0.777531199293493
"623","Prot622",-0.599802803795431,0.0550596107592489
"624","Prot623",-0.137712977921055,0.686787659049245
"625","Prot624",-0.818708564518591,0.00916667804964607
"626","Prot625",-0.268130598877448,0.437581759685081
"627","Prot626",-0.18425527808461,0.536576318481093
"628","Prot627",-0.29928318659757,0.341612267581831
"629","Prot628",-0.33400752055579,0.317568553982813
"630","Prot629",-1.04331052792078,0.00153457540982163
"631","Prot630",-0.297434162008454,0.339162506997183
"632","Prot631",-0.0114474691720972,0.973341340871315
"633","Prot632",-0.343564430054023,0.262645836942172
"634","Prot633",-0.836555534950318,0.0174194990952714
"635","Prot634",-0.417105566947424,0.191211467028016
"636","Prot635",-0.487584970189925,0.21558026302524
"637","Prot636",-0.557587654547476,0.0967794133398582
"638","Prot637",-0.0489391836388684,0.882934610557633
"639","Prot638",-0.133136662313266,0.675287997418943
"640","Prot639",-0.748673411058181,0.0201859703016483
"641","Prot640",-0.706117296174423,0.0586062780243193
"642","Prot641",-0.833576560432629,0.0143865569959807
"643","Prot642",-0.770556318153414,0.0933258220883054
"644","Prot643",-0.676443519041751,0.0341702210530392
"645","Prot644",-0.0978642155648188,0.755126674275464
"646","Prot645",-0.526320247035208,0.116418561635172
"647","Prot646",-0.154001211878533,0.603816978705308
"648","Prot647",-0.914520278469119,0.00574130906988414
"649","Prot648",-0.49089712725279,0.12152162650855
"650","Prot649",-0.0400656687665659,0.913033159994086
"651","Prot650",-0.0149741182469612,0.962037785094664
"652","Prot651",-0.456957830812826,0.128768439421172
"653","Prot652",-0.0722018301832179,0.825108746763705
"654","Prot653",-0.0634980348532359,0.844400761222853
"655","Prot654",-0.205996302943152,0.489557899490867
"656","Prot655",0.0677431365904013,0.832180468535219
"657","Prot656",-0.127335078823933,0.701223625830952
"658","Prot657",-0.731699710987897,0.0300793855347178
"659","Prot658",-0.0619876633656702,0.877272079069845
"660","Prot659",-0.43181892770864,0.198947590407862
"661","Prot660",-0.16035421621828,0.641935545021221
"662","Prot661",-0.331714473119153,0.313542738447424
"663","Prot662",-0.400151643300006,0.200378324266362
"664","Prot663",0.797593585135175,0.0260131959952191
"665","Prot664",-0.265044009036608,0.40606290831011
"666","Prot665",-0.694979559188056,0.0229910185514421
"667","Prot666",-0.406756840542808,0.214102797838027
"668","Prot667",-0.618027447461099,0.0510336370974156
"669","Prot668",-0.578609676695113,0.066334922644308
"670","Prot669",-0.433924144433135,0.171721736064105
"671","Prot670",-0.46000964648135,0.158239933308322
"672","Prot671",-0.266099345170527,0.408043119740431
"673","Prot672",-0.397815640068178,0.211123266348763
"674","Prot673",-0.325626515306404,0.303578017797633
"675","Prot674",0.221628281828497,0.515394416565058
"676","Prot675",-0.237171846995988,0.429065893306902
"677","Prot676",-0.0281154991524204,0.924633906935386
"678","Prot677",-0.468667475102237,0.150787637829209
"679","Prot678",-0.328133823315724,0.335545702602064
"680","Prot679",-0.467359252167572,0.127303424488149
"681","Prot680",-0.0288342149555838,0.93211446069923
"682","Prot681",0.0400263021124516,0.900177826886548
"683","Prot682",-0.618162169144558,0.0758828283065094
"684","Prot683",-0.271620555930546,0.432245590608444
"685","Prot684",-0.416208220310626,0.161971213134044
"686","Prot685",-0.522785800209331,0.0896003315015269
"687","Prot686",-0.498396400901839,0.115413110889542
"688","Prot687",-0.0658834314234014,0.846451933175454
"689","Prot688",0.113988105819654,0.727023757575351
"690","Prot689",-0.0947848475206641,0.748531441208571
"691","Prot690",-0.186076802039189,0.611746302941413
"692","Prot691",-0.44306735426343,0.183044981407031
"693","Prot692",-0.299736043443794,0.313248799214758
"694","Prot693",-0.276202594608034,0.426998901128575
"695","Prot694",-0.352274544857636,0.30233983042487
"696","Prot695",-0.0881940090423896,0.790521851554536
"697","Prot696",-0.452522409990674,0.147277708079257
"698","Prot697",-0.034426662036882,0.917282861364193
"699","Prot698",-0.106431916490102,0.776899826810796
"700","Prot699",-0.790695662691469,0.0172633988364988
"701","Prot700",-1.05331433319026,0.0012467232984462
"702","Prot701",-0.695731482137269,0.0407377976931236
"703","Prot702",-0.36406646820333,0.262910733038771
"704","Prot703",-0.403598653821717,0.192182696274654
"705","Prot704",-0.446098889965768,0.136630444988901
"706","Prot705",-0.241257791884721,0.425071245514106
"707","Prot706",-0.372884251006937,0.225545628238595
"708","Prot707",-0.0329605719326693,0.92500226762807
"709","Prot708",-0.317058892287758,0.30781418246241
"710","Prot709",0.255873736029532,0.42510421543534
"711","Prot710",-0.441462832405588,0.136650455205781
"712","Prot711",-0.185484987197992,0.574548930526032
"713","Prot712",-0.501099899556195,0.151908603299448
"714","Prot713",0.0688172106270173,0.836347603632417
"715","Prot714",-0.246621163953474,0.461305009887025
"716","Prot715",-0.481024302449853,0.140323971759381
"717","Prot716",-0.389384725599914,0.251288821473973
"718","Prot717",-0.167438737719891,0.574033158897157
"719","Prot718",-0.0596275416106131,0.854140679802973
"720","Prot719",-0.0911954720402299,0.80426162057295
"721","Prot720",-0.166635973405167,0.598754958850563
"722","Prot721",-0.323891637311245,0.313376592196409
"723","Prot722",-0.145858404050195,0.646561170457343
"724","Prot723",-0.329789547567678,0.315031006272429
"725","Prot724",-0.648556443036068,0.0393325974051902
"726","Prot725",0.0284393298288776,0.930372081013742
"727","Prot726",-0.0365351983468969,0.907469787996572
"728","Prot727",0.177778938991413,0.607098241347955
"729","Prot728",-0.761609907391247,0.020435267046629
"730","Prot729",0.174595812441606,0.580233230037413
"731","Prot730",0.0834289543183786,0.789358647607505
"732","Prot731",0.0386662640399393,0.914505308724216
"733","Prot732",-0.482917693956587,0.126261600915643
"734","Prot733",-0.414157380840297,0.169167647616421
"735","Prot734",-0.10027638936549,0.748322495766213
"736","Prot735",-0.395929942989259,0.212057823719768
"737","Prot736",-0.688090719196854,0.0716725006206955
"738","Prot737",-0.268425200789913,0.378963645621834
"739","Prot738",-0.599927437410834,0.0567198907188253
"740","Prot739",-0.00468441190999869,0.987534736398413
"741","Prot740",-0.0564756958774879,0.886606690632356
"742","Prot741",-0.618322758161611,0.0444631290946095
"743","Prot742",-0.0602806494423689,0.849724405501041
"744","Prot743",-0.180560599879197,0.570846025300633
"745","Prot744",-0.0861211174843746,0.783057725366072
"746","Prot745",-0.120820731878016,0.709143705711569
"747","Prot746",-0.576940351469649,0.0596276657007375
"748","Prot747",-0.329209690903589,0.323821780842079
"749","Prot748",-0.808441299742135,0.0287091306500486
"750","Prot749",-0.320747791060931,0.353536745298314
"751","Prot750",-0.557363210550086,0.0835951449429643
"752","Prot751",-0.0231409748565099,0.937230574695979
"753","Prot752",-0.463396570734947,0.134974931291127
"754","Prot753",-0.332488867212174,0.281552382796475
"755","Prot754",0.265775006756332,0.422633516680706
"756","Prot755",-0.342408376272761,0.255682202102754
"757","Prot756",-0.0482039505328409,0.878134265350816
"758","Prot757",-0.338695384481415,0.294244015474344
"759","Prot758",-0.202947832675484,0.537608043844465
"760","Prot759",-0.249366154314217,0.422230402058901
"761","Prot760",0.00211647552906769,0.994641289615391
"762","Prot761",-0.355400436325663,0.2642416948873
"763","Prot762",-0.463689741891447,0.161466083810821
"764","Prot763",-0.729412298096268,0.0210282747160511
"765","Prot764",0.01648182338851,0.961362176052609
"766","Prot765",-0.569623600057866,0.0901866835689242
"767","Prot766",0.0854368401984473,0.774839858617279
"768","Prot767",0.141226120224957,0.67523743315374
"769","Prot768",-0.312230448866959,0.313870238281558
"770","Prot769",-0.977393011893966,0.00569161186826783
"771","Prot770",0.0392115246969347,0.907197538171956
"772","Prot771",-0.448992463390454,0.142468921925573
"773","Prot772",-0.68444838730246,0.0399706377394795
"774","Prot773",-0.256503253662508,0.450135003484675
"775","Prot774",-0.679751300104844,0.025377916382221
"776","Prot775",-0.265934599172287,0.405070142260834
"777","Prot776",-0.023892924421876,0.945312676486485
"778","Prot777",-0.373915335812544,0.208411045830447
"779","Prot778",-0.281664080010181,0.406859561600311
"780","Prot779",0.268186905185427,0.436477901835057
"781","Prot780",-0.234731456713309,0.476365328160467
"782","Prot781",-0.561727518759181,0.0929281927919695
"783","Prot782",-0.127129087021796,0.667126660378674
"784","Prot783",-0.793225451316275,0.0317038829681603
"785","Prot784",-0.123721516060645,0.678350519956128
"786","Prot785",-0.111618259501203,0.743730646083748
"787","Prot786",0.383629360842132,0.222186894150362
"788","Prot787",-0.47965404800086,0.199600726171533
"789","Prot788",-0.0907486651951466,0.783908142459024
"790","Prot789",-0.284553894726002,0.347512022430532
"791","Prot790",0.0744971681621678,0.810424835562183
"792","Prot791",-0.685260298217763,0.045163990374881
"793","Prot792",-0.358287921201914,0.240127520366672
"794","Prot793",-0.545914236614266,0.105448050742783
"795","Prot794",-0.176696358474196,0.58886050046455
"796","Prot795",-0.156823165754069,0.673614729037316
"797","Prot796",-0.52244767389157,0.104595809226665
"798","Prot797",-0.158678780551686,0.639369376123837
"799","Prot798",-0.661703972691516,0.0319506170520009
"800","Prot799",-0.35610897499777,0.29172045161223
"801","Prot800",-0.406308358329817,0.223037179503487
"802","Prot801",-0.655845602057521,0.0321527042598969
"803","Prot802",-0.325065042461024,0.307108096900125
"804","Prot803",0.305152702540912,0.350066649893135
"805","Prot804",-0.645921200126264,0.0394178546048042
"806","Prot805",-0.623679303005179,0.0663345301846922
"807","Prot806",-0.184910612585355,0.542163262482303
"808","Prot807",-0.234632791891404,0.467507878838084
"809","Prot808",-0.385605640479163,0.259931568842136
"810","Prot809",0.156488714394783,0.615530272359488
"811","Prot810",-0.748490711826403,0.0222185118041686
"812","Prot811",-0.0929861173373183,0.789129396425723
"813","Prot812",-0.0870827226227213,0.796362499618752
"814","Prot813",0.0601590618355132,0.847325642072618
"815","Prot814",-0.334235216613006,0.306147412261475
"816","Prot815",-0.63679033254628,0.0567554242045878
"817","Prot816",-0.792762674521462,0.0128315893278377
"818","Prot817",-0.487453397584012,0.16986899513974
"819","Prot818",-0.139677679264679,0.696046387299409
"820","Prot819",0.00736599951401118,0.980528002190459
"821","Prot820",-0.278890573131385,0.343354215928975
"822","Prot821",-0.757214775868789,0.0274486798304481
"823","Prot822",-0.0070856321348991,0.982775333872111
"824","Prot823",-0.126722486407413,0.684946425650055
"825","Prot824",0.0443040647530211,0.88739752811068
"826","Prot825",-0.126367030914942,0.697371952512892
"827","Prot826",-0.285007211729134,0.380998387132871
"828","Prot827",-0.0152907244834779,0.961581016883005
"829","Prot828",0.0480233775430214,0.899447045902079
"830","Prot829",-0.599532275973559,0.11209836391949
"831","Prot830",0.261562363660548,0.416635389157208
"832","Prot831",-0.787695558909451,0.0291117033743182
"833","Prot832",-0.350879640355032,0.309399778994394
"834","Prot833",-0.650862863520928,0.0311791276507413
"835","Prot834",0.0512056923746265,0.880854546160199
"836","Prot835",-0.0901788584225827,0.774950878372611
"837","Prot836",-0.32686238176662,0.313097671304109
"838","Prot837",-0.804962913199532,0.0102073823121362
"839","Prot838",0.252279192428428,0.416736415042706
"840","Prot839",0.440944191480629,0.162153688926434
"841","Prot840",-0.186478006969448,0.577912953813619
"842","Prot841",0.0495978081246982,0.873202782267378
"843","Prot842",-0.733326629621697,0.0238079060950211
"844","Prot843",-0.282152579156335,0.369054095667375
"845","Prot844",-0.00336461158132195,0.991318470883751
"846","Prot845",-0.481550258100263,0.146936365005095
"847","Prot846",-0.331556808356822,0.266818355799424
"848","Prot847",-0.0848919050160788,0.80139711085912
"849","Prot848",-0.31018288943384,0.402555969674707
"850","Prot849",-0.236198391953472,0.437343491556876
"851","Prot850",-0.108860023909514,0.740012235020852
"852","Prot851",-0.0906292434082161,0.824630997435348
"853","Prot852",0.0205107898146117,0.947842490092247
"854","Prot853",-0.445282895188658,0.153678785844637
"855","Prot854",0.0740219312184038,0.806289982856952
"856","Prot855",-0.298931637115011,0.317160471993663
"857","Prot856",-0.759595631463686,0.0146016130683758
"858","Prot857",-0.317943590835696,0.311064336444713
"859","Prot858",-0.261084524097914,0.425649335514087
"860","Prot859",-0.0716793275067431,0.823709275543508
"861","Prot860",-0.315667384605472,0.32016490455947
"862","Prot861",-0.606921843614661,0.0592292701799881
"863","Prot862",-0.0767944455028093,0.849301960193196
"864","Prot863",-0.179444409634488,0.552546164066888
"865","Prot864",-0.105643397306267,0.755719240523514
"866","Prot865",-0.521716419009376,0.0942526267561796
"867","Prot866",-0.6885783876569,0.0264296593010104
"868","Prot867",-0.0668341654227511,0.852900856610789
"869","Prot868",-0.315108486949455,0.322565583624306
"870","Prot869",-0.61892766547945,0.0394655612151497
"871","Prot870",-0.216630244509119,0.502834508429495
"872","Prot871",-0.343501825268415,0.276565382848234
"873","Prot872",-0.0490722085078517,0.891876912686947
"874","Prot873",-0.372362174817194,0.214678217487002
"875","Prot874",-0.18283951627452,0.543339187272627
"876","Prot875",-0.839527966530792,0.0165948661810523
"877","Prot876",-0.335231769742315,0.279488461561392
"878","Prot877",-0.348674955880838,0.267026119250904
"879","Prot878",-0.289202606588091,0.372247557608563
"880","Prot879",-0.243675164344079,0.592464349713696
"881","Prot880",-0.056744950610863,0.855617162992906
"882","Prot881",-0.108347058521126,0.72826530858851
"883","Prot882",-0.650876248918031,0.0572412039536104
"884","Prot883",0.238491921629933,0.4253392011817
"885","Prot884",-0.376535021817936,0.312430742520139
"886","Prot885",-0.64413623340705,0.0328238039006232
"887","Prot886",-0.38178487766864,0.251289840178833
"888","Prot887",-0.266468765554148,0.365562438781239
"889","Prot888",-0.743274126206199,0.0303746850266219
"890","Prot889",-0.886219912351191,0.00891770474216908
"891","Prot890",-0.249978995705266,0.455939322626456
"892","Prot891",-0.584628618234191,0.0575631218636299
"893","Prot892",-0.109023164692015,0.717755138860857
"894","Prot893",-0.672985958236257,0.0442325482188299
"895","Prot894",0.189807755655064,0.567683646448627
"896","Prot895",-0.599690261976519,0.05899174588196
"897","Prot896",-0.212576005786147,0.52415723331253
"898","Prot897",0.0219246691710318,0.948569113523007
"899","Prot898",-0.832557514959962,0.00975640961643541
"900","Prot899",-0.237452685819207,0.485187893700744
"901","Prot900",-0.608112913875637,0.0403018467601474
"902","Prot901",0.204416789727748,0.554685558988748
"903","Prot902",-0.172245817171873,0.603378514966674
"904","Prot903",-0.42314814100634,0.193612515642781
"905","Prot904",-0.236977395173476,0.589277558029347
"906","Prot905",-0.526552742110407,0.109100973546594
"907","Prot906",-0.203526464333155,0.537823846894303
"908","Prot907",-0.241398849933265,0.435994779007192
"909","Prot908",-0.120668245305453,0.715717299754778
"910","Prot909",-0.146040629887519,0.662542111734495
"911","Prot910",0.0420132659764008,0.903939006625154
"912","Prot911",-0.0218142194765321,0.945048369200772
"913","Prot912",-0.539263312081037,0.135015216614283
"914","Prot913",-0.040319243774384,0.896760477110795
"915","Prot914",-0.452565808994791,0.218859966215147
"916","Prot915",0.0326761863846841,0.919770433723172
"917","Prot916",-0.340130557997721,0.293700418717137
"918","Prot917",-0.840810540923755,0.0063364846094604
"919","Prot918",-0.60878399972939,0.0416531148252236
"920","Prot919",-0.280337445065037,0.405241745331966
"921","Prot920",-0.531533018521841,0.12873252049615
"922","Prot921",-0.287361043802424,0.355403479834538
"923","Prot922",-0.153126525193997,0.618364794042543
"924","Prot923",-0.110924414882941,0.732249315063306
"925","Prot924",-0.168305754874538,0.670209408718157
"926","Prot925",-0.510568071161462,0.113602274027302
"927","Prot926",-0.440774767441432,0.149128578285518
"928","Prot927",-0.266297848019864,0.378857377528031
"929","Prot928",-0.158832292221071,0.637190943737421
"930","Prot929",-0.468194433791695,0.138072227328978
"931","Prot930",-0.0670782180494101,0.823609644984273
"932","Prot931",-0.614554505766954,0.0637108106246118
"933","Prot932",0.035049411745014,0.907538349437667
"934","Prot933",-0.0405674738636002,0.895713688886301
"935","Prot934",-0.335210001241919,0.314561310581374
"936","Prot935",-0.256902207140367,0.466802596876386
"937","Prot936",-0.896505727160239,0.00638362620129266
"938","Prot937",-0.646236440815059,0.0548163466964297
"939","Prot938",-0.452443037669443,0.143236021523972
"940","Prot939",0.165472196211294,0.615330376713191
"941","Prot940",-0.633894537917016,0.084198538145271
"942","Prot941",-0.102887372256987,0.743117207892443
"943","Prot942",-0.614238193387944,0.0599827927136182
"944","Prot943",-0.287385680613511,0.362220094023898
"945","Prot944",-0.970797675755954,0.00564151916734987
"946","Prot945",0.499660266602142,0.191420033151441
"947","Prot946",-0.162781793237087,0.584110064872719
"948","Prot947",-0.51213680391561,0.16383193559523
"949","Prot948",-0.425616764359962,0.192286677563648
"950","Prot949",0.20719717647825,0.486738119561763
"951","Prot950",-0.735294106817548,0.0195531781777201
"952","Prot951",-0.454949334293996,0.223682971545931
"953","Prot952",-0.40427714759878,0.195762231163011
"954","Prot953",-0.0634626040105566,0.84528083319522
"955","Prot954",-0.850521961249058,0.00750873468891696
"956","Prot955",0.0103428990031595,0.97553407677243
"957","Prot956",-0.40031023301087,0.227941096264329
"958","Prot957",-0.0826092664786486,0.801319070493379
"959","Prot958",-0.680079348668606,0.0438384364204594
"960","Prot959",-0.0227488968170313,0.947940036991525
"961","Prot960",-0.57664604203238,0.101878921984165
"962","Prot961",-0.26333409540247,0.397915605819255
"963","Prot962",-0.384961090748554,0.230753696078942
"964","Prot963",-0.116778734555282,0.716740176964094
"965","Prot964",-0.212436249771496,0.533833340550265
"966","Prot965",-0.613425795639088,0.0641745647627367
"967","Prot966",-0.273852395755615,0.399239601898867
"968","Prot967",0.183615236788047,0.558097172948759
"969","Prot968",-0.0447120966972925,0.886926060651493
"970","Prot969",-0.500892902596163,0.116995782723138
"971","Prot970",-0.330574009556006,0.3189388986068
"972","Prot971",-0.148572906658892,0.629896081915565
"973","Prot972",-0.289402774417621,0.371781946239972
"974","Prot973",-0.899748472140232,0.00741540328111403
"975","Prot974",-0.0285949918040664,0.936666384930577
"976","Prot975",-0.994893519078477,0.00671718229065791
"977","Prot976",-0.15416126095586,0.639939486604987
"978","Prot977",-0.299948810713037,0.335613741070896
"979","Prot978",-0.505774764211726,0.10213343664085
"980","Prot979",0.157581002639795,0.608633132623097
"981","Prot980",-0.337664138051643,0.29818583545089
"982","Prot981",-0.215422959270875,0.546083337764725
"983","Prot982",-0.0308085011755885,0.932181969861744
"984","Prot983",0.0410252562319364,0.897351124596813
"985","Prot984",-0.897138124679863,0.00763239513174294
"986","Prot985",0.0136546224623437,0.965723933304591
"987","Prot986",-0.372424164730543,0.225207003693582
"988","Prot987",-0.136663292152132,0.666514646489701
"989","Prot988",-0.958360110607835,0.00582054271020751
"990","Prot989",0.0120498162358693,0.974859166136072
"991","Prot990",-0.401699095959383,0.196643978187286
"992","Prot991",-0.553803404240718,0.0717086536620795
"993","Prot992",-0.0330646062415241,0.912467459758481
"994","Prot993",-0.212983324035015,0.567809228416295
"995","Prot994",0.395914404234954,0.205456082343491
"996","Prot995",-0.346590858830339,0.315675290208541
"997","Prot996",-0.246814909015789,0.440286111461367
"998","Prot997",-0.404421383038166,0.207446465141807
"999","Prot998",-0.376541728741966,0.231309283312545
"1000","Prot999",-0.288112270858047,0.374440112333865
"1001","Prot1000",-0.401455950769783,0.199131129673061
"1002","Prot1001",-0.29489517858368,0.377135787267854
"1003","Prot1002",0.026612934690057,0.932777144117774
"1004","Prot1003",0.0568628817992973,0.854706894478982
"1005","Prot1004",-0.610404043029178,0.0671979118923419
"1006","Prot1005",-0.727995935481637,0.0223221631179696
"1007","Prot1006",0.0858200513164284,0.819372057281067
"1008","Prot1007",0.291310092198547,0.3331869145805
"1009","Prot1008",-0.367303519762821,0.228832254440659
"1010","Prot1009",0.118709921015391,0.693042765954157
"1011","Prot1010",-0.137122578009286,0.683324776181895
"1012","Prot1011",-0.355340563421244,0.286245595142011
"1013","Prot1012",-0.266430426700701,0.446348661685163
"1014","Prot1013",0.166220814359338,0.60078016039427
"1015","Prot1014",-0.607279446217614,0.0507862870568755
"1016","Prot1015",-0.178031236585802,0.552464928266312
"1017","Prot1016",-0.183217724219677,0.556969872718904
"1018","Prot1017",-0.255077628252778,0.413022776917403
"1019","Prot1018",-0.166032796806121,0.599399653242781
"1020","Prot1019",-0.371509711659623,0.277886254148687
"1021","Prot1020",-0.555164559952971,0.0976097056160214
"1022","Prot1021",-0.193041453765918,0.525187124847476
"1023","Prot1022",-0.448923047739157,0.178679340576909
"1024","Prot1023",-0.468266247980857,0.120122283153896
"1025","Prot1024",-0.913087593546756,0.00305651150263174
"1026","Prot1025",0.149405593657821,0.659124397018631
"1027","Prot1026",-0.58180907895666,0.0789372839571186
"1028","Prot1027",-0.605118765211611,0.109933223514729
"1029","Prot1028",-0.472234178289529,0.158786268034847
"1030","Prot1029",-0.398249953844292,0.213883148579102
"1031","Prot1030",-0.468403494851916,0.177020121338954
"1032","Prot1031",-0.05993551784589,0.840699505941641
"1033","Prot1032",-0.75143187666362,0.0198689553986578
"1034","Prot1033",-0.233130331590509,0.462027762172962
"1035","Prot1034",-0.164422457670224,0.668835643808459
"1036","Prot1035",-0.458388481155836,0.18840570682018
"1037","Prot1036",-0.0165179844820891,0.958735310497533
"1038","Prot1037",-0.277934401420154,0.353682107450888
"1039","Prot1038",-0.608562317463445,0.0499352190624061
"1040","Prot1039",-0.354745977172239,0.273870406611646
"1041","Prot1040",0.044491764891518,0.891714029298641
"1042","Prot1041",-0.120154676307095,0.746453760293813
"1043","Prot1042",-0.122473551029117,0.733623187797067
"1044","Prot1043",-0.325125229661122,0.301586570054927
"1045","Prot1044",0.284607415808242,0.418340496784179
"1046","Prot1045",-0.154965127876547,0.690675730347947
"1047","Prot1046",-0.136046738019406,0.667029121456366
"1048","Prot1047",-0.377472641471872,0.259152485231909
"1049","Prot1048",-0.141738247488981,0.636066301951029
"1050","Prot1049",-0.804219098645952,0.0361481369959595
"1051","Prot1050",0.070300074170202,0.827898625852651
"1052","Prot1051",-0.0355708984820566,0.909015326662376
"1053","Prot1052",-0.261857535459541,0.412635329252352
"1054","Prot1053",0.0501307992506703,0.873526139320849
"1055","Prot1054",-0.443072975784812,0.143565139876292
"1056","Prot1055",-0.0133811438537776,0.967034804991584
"1057","Prot1056",-0.664368990229875,0.0331327975318068
"1058","Prot1057",-0.280553991218852,0.362637140904876
"1059","Prot1058",-0.800769293562485,0.0677431641710353
"1060","Prot1059",-0.93725331140913,0.00426584416215191
"1061","Prot1060",-0.134263127406019,0.661746695632687
"1062","Prot1061",-0.505489241697848,0.132261457578132
"1063","Prot1062",0.324862658395986,0.326133357157279
"1064","Prot1063",-0.523797146063764,0.132792196863243
"1065","Prot1064",0.26071532137146,0.453308278838798
"1066","Prot1065",-0.435932566047022,0.206711568279423
"1067","Prot1066",-0.405590238305944,0.199881574773063
"1068","Prot1067",0.093327472191973,0.783382513925656
"1069","Prot1068",-0.646161922476864,0.0420832192787243
"1070","Prot1069",-0.53260993458936,0.0955192946812615
"1071","Prot1070",-0.395475452762252,0.256831982730426
"1072","Prot1071",-0.337033771682787,0.279784815975509
"1073","Prot1072",-0.589044691793717,0.111789953688357
"1074","Prot1073",0.119854483479276,0.740477823940296
"1075","Prot1074",-0.635088744082168,0.0764033381568391
"1076","Prot1075",-0.299503142614864,0.425230348308387
"1077","Prot1076",-0.690468118188733,0.0243211524648132
"1078","Prot1077",-0.167348345430774,0.650136351427226
"1079","Prot1078",-0.0860641117960093,0.798518901375288
"1080","Prot1079",-0.605577889498317,0.0547258750569458
"1081","Prot1080",-0.460996813915045,0.162801077443419
"1082","Prot1081",-0.240599727917122,0.484828921357323
"1083","Prot1082",0.0158195613133181,0.960755315853437
"1084","Prot1083",-0.339599276185051,0.28988849682519
"1085","Prot1084",-0.109706568005858,0.724840865271358
"1086","Prot1085",-0.318344349754501,0.284831220892481
"1087","Prot1086",-0.414086855426628,0.20175770354472
"1088","Prot1087",0.00256938192405087,0.993828111640949
"1089","Prot1088",0.00918945732855647,0.979505485394032
"1090","Prot1089",-0.520955207189335,0.100759357997854
